X,Y,name,name:en,place,landuse,population,is_in,source,name:af,name:nr,name:st,name:nso,name:ssw,name:ts,name:tn,name:ve,name:xh,name:zu,osm_id,osm_type
29.7147862,-24.0909842,Makatiane,,hamlet,,,,,,,,,,,,,,,9355818239,nodes
28.9325085,-25.0540328,Senotlelo,,village,,,,,,,,,,,,,,,1514641552,nodes
28.9435501,-25.0300443,Bloedfontein,,village,,,,,,,,,,,,,,,1514641741,nodes
28.3263651,-28.1924143,Bohlokong,,village,,,,,,,,,,,,,,,1382980207,nodes
28.096944,-25.655556,Akasia,,town,,,"Gauteng, South Africa",sagns,,,,,,,,,,,262719046,nodes
28.15952,-25.86773,Simarlo AH,,village,,,,,,,,,,,,,,,318657625,nodes
28.2497447,-25.7690491,Gables on Marais,,,residential,,,,,,,,,,,,,,9238555192,nodes
23.6274485,-27.462964,Ntswelengwe,,village,,,,,,,,,,,,,,,4190197391,nodes
28.3604681,-30.6019494,Diphokong,,village,,,,,,,,,,,,,,,1412514019,nodes
27.2623889,-30.5917965,Brayini,,village,,,,,,,,,,,,,,,1408902158,nodes
27.2516023,-30.6072431,Nobadimo,,village,,,,,,,,,,,,,,,1408902256,nodes
28.0897957,-26.001875,Kyalami View,,,residential,,,,,,,,,,,,,,6457502682,nodes
28.0905442,-26.0006983,Kyalami View,,,residential,,,,,,,,,,,,,,6457502683,nodes
27.1613889,-28.2886111,Aldam,,village,,,"Free State, South Africa",sagns,,,,,,,,,,,262694672,nodes
21.6123707,-28.4224841,Karos,,village,,1249,,,,,,,,,,,,,3975879809,nodes
24.7402668,-29.7431556,Klein Palmietfontein,,isolated_dwelling,,,,,,,,,,,,,,,7170956092,nodes
24.7539876,-29.6816213,Rooidam,,isolated_dwelling,,,,,,,,,,,,,,,7170957782,nodes
27.3862597,-29.4483976,Makhanyeng,,village,,,,,,,,,,,,,,,7985700961,nodes
27.6023448,-26.0306726,Orient Hills,,village,,,"North West, South Africa",,,,,,,,,,,,8825357694,nodes
24.8544399,-28.1233386,Ikhutseng,,hamlet,,,"Northern Cape, South Africa",sagns,,,,,,,,,,,262720643,nodes
26.3408429,-28.9589603,Glen,,village,,,,,,,,,,,,,,,931937706,nodes
22.5629486,-26.1958204,McCarthy's Rust,,hamlet,,,,,,,,,,,,,,,3017020466,nodes
27.139167,-28.084444,Ventersburg,,town,,,"Free State, South Africa",sagns,,,,,,,,,,,175479893,nodes
26.9025,-28.9463889,Rooibult,,village,,,"Free State, South Africa",sagns,,,,,,,,,,,262715597,nodes
27.3144901,-29.5022962,Ha Osteng,,isolated_dwelling,,,,LSPP,,,,,,,,,,,11074022780,nodes
26.7905414,-26.8382069,Buffalo Court,,,residential,,,,,,,,,,,,,,7467727393,nodes
26.8018332,-29.1937744,Selosesha-IA,,town,,,,,,,,,,,,,,,1375502863,nodes
26.7754921,-29.1681442,Bultfontein,,town,,,"Free State, South Africa",sagns,,,,,,,,,,,262719502,nodes
26.9844444,-29.0997222,Moroto,,village,,,"Free State, South Africa",sagns,,,,,,,,,,,262712476,nodes
27.0123925,-29.4823528,Clifton,,village,,,,,,,,,,,,,,,1566997485,nodes
27.4613475,-29.1677093,Manyatseng,,town,,,,,,,,,,,,,,,1585356110,nodes
26.8183798,-29.199044,Selosesha,,town,,,"Free State, South Africa",sagns,,,,,,,,,,,262722160,nodes
27.5193583,-25.669489,Wonderkop,,village,,,,,,,,,,,,,,,1452644075,nodes
24.9670594,-25.7562038,Leporung,,hamlet,,,,,,,,,,,,,,,2471692815,nodes
24.9031754,-25.7914764,,,hamlet,,,,,,,,,,,,,,,2471692020,nodes
25.0122437,-25.8591134,Sasane,,hamlet,,,,,,,,,,,,,,,8979163341,nodes
24.98858,-25.759172,Leporung,,village,,,,,,,,,,,,,,,1408767473,nodes
24.798113,-25.814052,Mmakgori,,village,,,,,,,,,,,,,,,2469692922,nodes
24.686449,-25.814259,Tshidilamolomo,,village,,,,,,,,,,,,,,,2470212552,nodes
23.277643,-27.278274,Ga-Sehubane,,village,,,,,,,,,,,,,,,3966425230,nodes
23.2893302,-27.3605108,Maheane,,village,,,,,,,,,,,,,,,3966425234,nodes
23.3508726,-27.2355892,Minto No. 2,,hamlet,,,,,,,,,,,,,,,3966425238,nodes
26.9685494,-25.7281335,Ratsegae,,hamlet,,,,,,,,,,,,,,,3051907276,nodes
23.7179826,-27.3674263,Washington,,village,,,,,,,,,,,,,,,4190099237,nodes
23.4586678,-27.35621,Ga-Ntatelang,,village,,,,,,,,,,,,,,,3966425228,nodes
23.213792,-26.7064924,Rugby,,village,,,,,,,,,,,,,,,4185786677,nodes
23.062362,-26.4730258,Sesipi,,village,,,,,,,,,,,,,,,4185655637,nodes
23.8862879,-27.2182159,Kokonye,,hamlet,,,,,,,,,,,,,,,4189343764,nodes
23.8416667,-26.8013889,Athole,,village,,,"North West, South Africa",sagns,,,,,,,,,,,262719120,nodes
24.013474,-26.7750394,Southey,,village,,,,,,,,,,,,,,,4917556816,nodes
23.9536111,-26.7755556,Itireleng,,village,,,"North West, South Africa",sagns,,,,,,,,,,,262720669,nodes
23.8132331,-26.9434876,Ditshipeng,,village,,,,,,,,,,,,,,,4917556814,nodes
23.7186417,-27.3995577,Tsaelengwe,,hamlet,,,,,,,,,,,,,,,4190137147,nodes
23.8342506,-27.2851108,Colston,,village,,,,,,,,,,,,,,,4189369975,nodes
23.4216578,-26.8148011,Loopeng,,hamlet,,,,,,,,,,,,,,,4187191402,nodes
23.474007,-27.264267,Esperanza,,village,,,,,,,,,,,,,,,3966425226,nodes
20.5323202,-34.3746476,Potberg,,village,,,,,,,,,,,,,,,2222511137,nodes
18.675833,-33.486944,Abbotsdale,,village,,,"Western Cape, South Africa",sagns,,,,,,,,,,,262719034,nodes
19.6926981,-33.4511238,De Vlei,,isolated_dwelling,,,,,,,,,,,,,,,7203137063,nodes
19.8003888,-32.935649,Soutpanskoppies,,isolated_dwelling,,,,,,,,,,,,,,,7192664791,nodes
19.9438065,-33.0455258,Leeukop se Sand,,isolated_dwelling,,,,,,,,,,,,,,,7192664789,nodes
19.4748544,-33.7567432,Kwaggaskloof,,hamlet,,,,,,,,,,,,,,,7222827121,nodes
23.9833333,-33.5444444,Studtis,,hamlet,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262717610,nodes
19.9942696,-33.7001093,Boschrivier,,isolated_dwelling,,,,ngi;bing,,,,,,,,,,,7202868893,nodes
23.8925,-33.8413889,Twee Riviere,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262718075,nodes
25.4441667,-33.3975,Kirkwood,,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,164758404,nodes
27.5475,-32.7058333,Kei Road,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262707447,nodes
26.2950503,-32.7060195,Adelaide,,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262694506,nodes
22.6716667,-33.9002778,Bergplaas,,hamlet,,,"Western Cape, South Africa",sagns,,,,,,,,,,,262695109,nodes
22.1423929,-33.9542011,Friemersheim,,hamlet,,,"Western Cape, South Africa",,,,,,,,,,,,799575445,nodes
23.0503625,-33.9593282,Gouna,,village,,,,,,,,,,,,,,,5323909380,nodes
22.3016804,-34.0013288,Sinksabrug,,hamlet,,,"Western Cape, South Africa",,,,,,,,,,,,799835576,nodes
22.9460912,-33.9508606,Rheenendal,,hamlet,,,"Western Cape, South Africa",,,,,,,,,,,,670954495,nodes
22.864256,-33.9005443,Farleigh,,hamlet,,,,,,,,,,,,,,,670954629,nodes
20.0333118,-33.1122938,Toorberg,,isolated_dwelling,,,,,,,,,,,,,,,7199601995,nodes
21.6513178,-32.7491355,Wakkerstroom,,isolated_dwelling,,,,,,,,,,,,,,,7150434002,nodes
23.9963889,-33.9836111,Sanddrif,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262722121,nodes
19.007885,-33.576024,Malan,,village,,,,sagns,,,,,,,,,,,7223344616,nodes
27.6030272,-30.5363941,Springkaanspoort,,village,,,,,,,,,,,,,,,1401460048,nodes
27.5980097,-30.5486856,Boomplaas,,village,,,,,,,,,,,,,,,1401460173,nodes
27.5537175,-30.5384377,Daweni,,village,,,,,,,,,,,,,,,1401476937,nodes
27.5884062,-30.58387,Fort Hook,,village,,,,,,,,,,,,,,,1401477161,nodes
27.5043947,-30.5719716,Mkhuzo,,village,,,,,,,,,,,,,,,1401477261,nodes
18.6975,-34,Blue Downs,,town,,150000,Western Cape; South Africa,sagns,,,,,,,,,,,262719349,nodes
21.878611,-34.349722,Gouritsmond,,village,,515,"Western Cape, South Africa",sagns,,,,,,,,,,,262720440,nodes
27.7266667,-32.9208333,Hani Park,,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262720467,nodes
27.7147222,-32.9494444,Lilian Ngoyi Village,,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262721005,nodes
27.7588889,-32.9552778,Ethembeni,,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262720112,nodes
27.7661111,-32.9477778,Sisonke,,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262722181,nodes
20.861667,-34.137222,Slangrivier,,village,,3011,"Western Cape, South Africa",sagns,,,,,,,,,,,262722187,nodes
19.1274537,-34.1831676,Lebanon,,village,,,"Western Cape, South Africa",sagns,,,,,,,,,,,262720948,nodes
21.5875526,-34.2051684,Albertinia,,town,,6372,"Western Cape, South Africa",sagns,,,,,,,,,,,262719047,nodes
25.8790809,-33.6425242,Kinkelbos,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262707521,nodes
25.3671545,-26.5014055,Atamelang,,village,,,,,,,,,,,,,,,4277198600,nodes
25.3005051,-26.4733966,Majaneng,,hamlet,,,,,,,,,,,,,,,4990262409,nodes
25.7204165,-26.1459626,Driehoek,,village,,,,,,,,,,,,,,,1408265465,nodes
25.7839438,-26.1173815,Springbokpan,,village,,,,,,,,,,,,,,,1408265475,nodes
25.7073583,-26.0447713,Schoongezicht,,village,,,,,,,,,,,,,,,1408265477,nodes
25.63521,-26.1452697,Nooitgedacht,,village,,,,,,,,,,,,,,,1408295584,nodes
25.7557193,-26.0813031,Matile,,village,,,,,,,,,,,,,,,1408265462,nodes
25.1062247,-25.7345556,Phitsane Molopo,,village,,1945,,,,,,,,,,,,,2469704466,nodes
25.667064,-26.2509288,Brooksby,,village,,,,,,,,,,,,,,,1408295583,nodes
21.7802,-28.6135732,Gariep,,village,,,,,,,,,,,,,,,5375631601,nodes
20.5841667,-28.7355556,Cillie,,village,,1968,"Northern Cape, South Africa",sagns,,,,,,,,,,,262719691,nodes
20.4510605,-29.0289038,Rietputs Suid,,hamlet,,,,,,,,,,,,,,,4214162791,nodes
23.7364389,-29.8720353,Boomplaas,,isolated_dwelling,,,,,,,,,,,,,,,7170209594,nodes
22.9861948,-29.3283366,Flower of Hay,,isolated_dwelling,,,,,,,,,,,,,,,7171803355,nodes
22.9963746,-28.2922823,Beeshoek,,town,,,"Northern Cape, South Africa",sagns,,,,,,,,,,,262719151,nodes
21.1505556,-28.5730556,Klippunt,,hamlet,,,"Northern Cape, South Africa",sagns,,,,,,,,,,,262720846,nodes
21.1697259,-28.5347548,Oranjevallei,,hamlet,,,"Northern Cape, South Africa",sagns,,,,,,,,,,,262721846,nodes
19.9587893,-33.7026085,Ouhuisrivier,,isolated_dwelling,,,,ngi;bing,,,,,,,,,,,7202868887,nodes
22.7964161,-29.3279065,Rusoord,,isolated_dwelling,,,,,,,,,,,,,,,7171803050,nodes
22.8146024,-29.2687451,Ganna-Aar,,isolated_dwelling,,,,,,,,,,,,,,,7171803060,nodes
22.7168142,-29.3005974,Annex Goeie Hoop,,isolated_dwelling,,,,,,,,,,,,,,,7171803064,nodes
22.8659166,-29.3756549,Kameelpoort,,isolated_dwelling,,,,,,,,,,,,,,,7171803066,nodes
22.8434231,-29.3624869,Kromaar,,isolated_dwelling,,,,,,,,,,,,,,,7171803069,nodes
20.09661,-34.0834515,Stormsvlei,,hamlet,,,"Western Cape, South Africa",sagns,,,,,,,,,,,262717595,nodes
27.4147225,-30.3414125,Mboleni,,village,,,,,,,,,,,,,,,1395189473,nodes
27.416264,-30.3682287,Sqitini,,village,,,,,,,,,,,,,,,1395189497,nodes
27.4204744,-30.3800522,Rayisini,,village,,,,,,,,,,,,,,,1395189501,nodes
27.5558733,-30.4196832,Qoboshane,,village,,,,,,,,,,,,,,,1395153483,nodes
27.5402813,-30.429356,Henge,,village,,,,,,,,,,,,,,,1395153553,nodes
27.4815989,-30.4263469,Gcina,,village,,,,,,,,,,,,,,,1395153624,nodes
27.3492492,-30.4123726,Mrifi,,village,,,,,,,,,,,,,,,1395153668,nodes
27.5604657,-30.4288723,Mdeni,,village,,,,,,,,,,,,,,,1395153689,nodes
27.3541862,-30.4117894,Modapi,,village,,,,,,,,,,,,,,,1395153709,nodes
27.4124228,-30.3970044,Mfiki,,village,,,,,,,,,,,,,,,1395168318,nodes
27.365587,-30.4185239,Drayini,,village,,,,,,,,,,,,,,,1395168375,nodes
27.9206764,-28.8894562,Ha-'Mathata,,village,,,,,,,,,,,,,,,3348031665,nodes
27.4061094,-30.3737845,Ntaba-Kusuku,,village,,,,,,,,,,,,,,,1395189478,nodes
27.41354,-30.1541133,Ha Malebanye,,village,,,,,,,,,,,,,,,1395176330,nodes
27.4062749,-30.1694172,Ha Sankatana,,village,,,,,,,,,,,,,,,1395176376,nodes
27.52733,-30.414951,Sitoromo,,village,,,,,,,,,,,,,,,1395153469,nodes
27.5348709,-30.412064,Siloromo,,village,,,,,,,,,,,,,,,1395153504,nodes
27.4091573,-30.3495859,Mbobo,,village,,,,,,,,,,,,,,,1395189532,nodes
27.3601716,-30.4105062,Zwelitsha,,village,,,,,,,,,,,,,,,1395153542,nodes
26.84071,-30.40718,Uitkoms,,village,,,,,,,,,,,,,,,1632368541,nodes
24.4602131,-30.4469599,Carmilrust,,isolated_dwelling,,,,,,,,,,,,,,,7169749906,nodes
24.3443423,-30.4607727,Seepfontein,,isolated_dwelling,,,,,,,,,,,,,,,7169750224,nodes
24.3280213,-30.4632571,Modderfontein,,isolated_dwelling,,,,,,,,,,,,,,,7169750248,nodes
27.5969347,-30.5974143,Sidakaneni,,village,,,,,,,,,,,,,,,1401477841,nodes
27.099563,-30.293243,Matlakeng,,town,,,,,,,,,,,,,,,1575088615,nodes
27.6531345,-30.5267436,Emqheyen,,village,,,,,,,,,,,,,,,1401460098,nodes
27.6654464,-30.5349474,Trappan,,village,,,,,,,,,,,,,,,1401460503,nodes
27.3410331,-30.5417465,Mfririkini,,village,,,,,,,,,,,,,,,1651230403,nodes
27.32488,-30.5488013,Etshantolo,,village,,,,,,,,,,,,,,,1651230838,nodes
27.3186255,-30.5383294,Kwantoyi,,village,,,,,,,,,,,,,,,1650251966,nodes
27.2864304,-30.6001128,Munywini,,village,,,,,,,,,,,,,,,1650195433,nodes
27.2594016,-30.6000981,MAxeba,,village,,,,,,,,,,,,,,,1408902166,nodes
27.2497671,-30.5326507,Meyi,,village,,,,,,,,,,,,,,,1408902167,nodes
27.1627778,-30.6152778,Herschel,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262706987,nodes
27.1222727,-30.6218916,Cowville,,town,,,,,,,,,,,,,,,1642061469,nodes
27.187405,-30.5801289,Dibinkonzo,,village,,,,,,,,,,,,,,,1408902196,nodes
27.2321812,-30.6161155,Entsimekweni,,village,,,,,,,,,,,,,,,1408902271,nodes
27.2229267,-30.5944191,Zitetyaneni,,village,,,,,,,,,,,,,,,1408902338,nodes
27.0978234,-30.5965158,Zava,,town,,,,,,,,,,,,,,,1642061776,nodes
27.0399906,-30.5432612,Mdlokovane,,village,,,,,,,,,,,,,,,3928057677,nodes
27.3400588,-30.5541519,Makandini,,village,,,,,,,,,,,,,,,1651230580,nodes
27.2483204,-30.6006299,Mahlabatini,,village,,,,,,,,,,,,,,,1408902104,nodes
29.4943727,-31.080449,Flagstaff,,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262706265,nodes
28.4605816,-30.6092701,Kholumolumo,,village,,,,,,,,,,,,,,,4293622368,nodes
28.3950679,-30.5289767,Ngonjaneni,,village,,,"Eastern Cape, South Africa",,,,,,,,,,,,1412514011,nodes
28.4190243,-30.6131259,Diboteng,,village,,,"Eastern Cape, South Africa",,,,,,,,,,,,4270361696,nodes
28.4443875,-30.6056308,Dikonyeleng,,village,,,"Eastern Cape, South Africa",,,,,,,,,,,,4293622367,nodes
28.3920221,-30.5923962,Makanyaneng,,village,,,"Eastern Cape, South Africa",,,,,,,,,,,,1412514012,nodes
29.2699886,-30.6405709,Mwaca,,village,,,,,,,,,,,,,,,1424556130,nodes
29.4158996,-30.6155819,Nolangeni,,village,,,,,,,,,,,,,,,1424556271,nodes
30.1883333,-29.5252778,Midmar,,hamlet,,,,sagns,,,,,,,,,,,262710140,nodes
30.5603809,-29.3848552,Schroeders,,village,,,,sagns,,,,,,,,,,,262715858,nodes
30.1207809,-31.0292201,Manlatini,,village,,,,,,,,,,,,,,,2177854869,nodes
28.5652778,-30.4575,Tabarulu,,hamlet,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262717653,nodes
28.811944,-30.341667,Matatiele,,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262721278,nodes
28.6655556,-30.4044444,Lugada,,hamlet,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262708817,nodes
28.5716667,-30.4880556,Lehlakaneng,,hamlet,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262708539,nodes
30.2770175,-29.5330543,Emandleni,,village,,,,,,,,,,,,,,,5971959197,nodes
29.445469,-29.6565656,Sani Pass Hotel,,village,,,,,,,,,,,,,,,2776982780,nodes
29.0663509,-30.6332434,Sigundwana,,village,,,,,,,,,,,,,,,1462084587,nodes
29.2159931,-30.6476328,Sihlaleni,,village,,,,,,,,,,,,,,,1424555948,nodes
29.2293523,-30.6575367,Ndumundumu,,village,,,,,,,,,,,,,,,1424556150,nodes
29.2451168,-30.6322486,Gudlintaba,,village,,,,,,,,,,,,,,,1424556253,nodes
29.2392286,-30.6409233,Golela,,village,,,,,,,,,,,,,,,1424556293,nodes
30.3848165,-29.735346,Thornville,,village,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262717934,nodes
30.2460165,-29.4710997,Amber Valley,,hamlet,,,,,,,,,,,,,,,1561826219,nodes
28.3004822,-30.5856186,Pirintsho,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262714802,nodes
28.3244518,-30.6017466,Zanyeni,,village,,,"Eastern Cape, South Africa",,,,,,,,,,,,1412514018,nodes
29.7475309,-30.5922655,Weza,,hamlet,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262718734,nodes
28.2793674,-30.5083741,New Stand,,village,,,"Eastern Cape, South Africa",,,,,,,,,,,,1412514024,nodes
30.3415901,-29.1808915,Mount Alida,,hamlet,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262712620,nodes
30.7419636,-29.0725813,Welgegund,,hamlet,,,,,,,,,,,,,,,2187345647,nodes
30.6205556,-29.2647222,Harden Heights,,hamlet,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262706958,nodes
25.2211,-25.753981,Mokatako,,village,,,,,,,,,,,,,,,2469696211,nodes
25.1807695,-26.3892465,Madibogo,,town,,,,,,,,,,,,,,,3404477872,nodes
22.95703,-27.199804,Hotazel,,village,,,South Africa,,,,,,,,,,,,457011748,nodes
23.8774653,-27.1179222,Ga-Huhuwe,,hamlet,,,,,,,,,,,,,,,4189302897,nodes
23.9079759,-27.1092738,Ga-Kgoe,,village,,,,,,,,,,,,,,,4189302898,nodes
24.283355,-25.7273149,Moloporivier,,hamlet,,,,,,,,,,,,,,,2471690699,nodes
23.9038397,-27.0813401,Dirojaneng,,hamlet,,,,,,,,,,,,,,,4189248780,nodes
24.789083,-25.8402798,Makgori,,hamlet,,,,,,,,,,,,,,,4990259962,nodes
23.24985,-27.318432,Ga-Sebolao,,hamlet,,,,,,,,,,,,,,,3966425229,nodes
23.3902623,-27.2896411,Neira,,hamlet,,,,,,,,,,,,,,,3966425240,nodes
26.418407,-26.7395239,Tigane,,village,,,,,,,,,,,,,,,8814145895,nodes
23.9241667,-26.9738889,Ga-Madubu,,village,,,"Northern Cape, South Africa",sagns,,,,,,,,,,,262720212,nodes
23.9815232,-26.749155,Kgokgojane,,village,,,,,,,,,,,,,,,4917556815,nodes
27.1223247,-26.4369137,Muiskraal,,village,,,,,,,,,,,,,,,8366930781,nodes
24.766269,-27.55326,Taung,,village,,,,,,,,,,,,,,,1388678971,nodes
24.8175,-27.6530556,Magogong,,town,,,"North West, South Africa",sagns,,,,,,,,,,,262721083,nodes
24.7029572,-27.5345069,Mokgareng,,village,,,,,,,,,,,,,,,1388678729,nodes
24.720523,-27.4116449,Pudimoe,,town,,3078,,,,,,,,,,,,,4755954334,nodes
24.1919444,-27.5608333,Reivilo,,town,,,"North West, South Africa",sagns,,,,,,,,,,,262722004,nodes
24.8358954,-27.9207036,Jan Kempdorp,,town,,,"Northern Cape, South Africa",sagns,,,,,,,,,,,59953561,nodes
24.9447222,-27.6277778,Longaneng,,town,,,"North West, South Africa",sagns,,,,,,,,,,,262721013,nodes
25.8082349,-27.1599162,Lavine,,village,,,,,,,,,,,,,,,5396267932,nodes
24.6074867,-27.6127475,Thabasikwa,,village,,,,,,,,,,,,,,,1388678988,nodes
24.81,-27.7516667,Hartswater,,town,,,"Northern Cape, South Africa",sagns,,,,,,,,,,,262720498,nodes
24.8247222,-27.6897222,Modutung,,village,,,"North West, South Africa",sagns,,,,,,,,,,,262721415,nodes
24.9533333,-27.5286111,Makgori,,town,,,"North West, South Africa",sagns,,,,,,,,,,,262721114,nodes
25.4606866,-26.263208,Siberia,,hamlet,,,,,,,,,,,,,,,4990262464,nodes
27.733333,-23.683333,Lephalale,,town,,17639,"Limpopo, South Africa",sagns,,,,,,,,,,,262708630,nodes
26.8948509,-28.1405862,Meloding,,town,,,"Free State, South Africa",sagns,,,,,,,,,,,262721319,nodes
26.8642724,-28.0900304,Woolaways,,village,,,,,,,,,,,,,,,2288082586,nodes
27.6388575,-26.2962952,West Rand Garden estates,,village,,,,,,,,,,,,,,,1607237741,nodes
23.4512649,-26.8130799,Cahar,,hamlet,,,,,,,,,,,,,,,4187206744,nodes
27.6320633,-26.3610175,Wagterskop,,village,,,,,,,,,,,,,,,1607243459,nodes
26.9969444,-25.0663889,Ngweding,,village,,,"North West, South Africa",sagns,,,,,,,,,,,262713421,nodes
27.411834,-24.588765,Thabazimbi,,town,,28847,"Limpopo, South Africa",sagns,,,,,,,,,,,262722262,nodes
27.0113889,-25.395,Phatsima,,town,,,"North West, South Africa",sagns,,,,,,,,,,,262721919,nodes
27.1841667,-25.5136111,Ga-Luka,,town,,,"North West, South Africa",sagns,,,,,,,,,,,262720210,nodes
27.7186111,-25.2866667,Ga-Tshefoqe,,village,,,"North West, South Africa",sagns,Vaalboslot,,,,,,,,,,262722336,nodes
27.2811111,-25.4408333,Diepkuil,,town,,,,sagns,,,,,,,,,,,262719874,nodes
27.933056,-25.611944,Mmakau,,village,,,"North West, South Africa",sagns,,,,,,,,,,,262721112,nodes
27.8102778,-25.6119444,Elandsrand,,town,,,"North West, South Africa",sagns,,,,,,,,,,,262720010,nodes
27.9383333,-25.4466667,Madidi,,town,,,"North West, South Africa",sagns,,,,,,,,,,,262721076,nodes
27.8511111,-25.4333333,Mboloko,,town,,,"North West, South Africa",sagns,,,,,,,,,,,262721294,nodes
28.3337018,-25.4087201,,,village,,,,,,,,,,,,,,,3150309274,nodes
28.3165427,-25.3845716,,,village,,,,,,,,,,,,,,,3147630893,nodes
24.6958333,-25.9402778,Logageng,,village,,,"North West, South Africa",sagns,,,,,,,,,,,262708751,nodes
27.9587389,-25.1363066,Sutelong,,village,,,,,,,,,,,,,,,917980552,nodes
23.1072531,-28.0338214,Lohathla,,village,,,,,,,,,,,,,,,1388364439,nodes
26.6022222,-27.3838889,Meyerhof,,town,,,"Free State, South Africa",sagns,,,,,,,,,,,262721324,nodes
28.2766319,-25.432099,Garona Estate,,,residential,,,,,,,,,,,,,,7053818360,nodes
27.4381418,-30.3478547,Mabalana,,village,,,,,,,,,,,,,,,1395189485,nodes
27.4624137,-30.3460023,Bikizana,,village,,,,,,,,,,,,,,,1395189505,nodes
27.4370685,-30.3776306,Dolosini,,village,,,,,,,,,,,,,,,1395189514,nodes
27.4503873,-30.3403637,Ntatyana,,village,,,,,,,,,,,,,,,1395189523,nodes
27.4730186,-30.3811631,Mpucukweni,,village,,,,,,,,,,,,,,,1395153475,nodes
26.3744389,-27.828262,Monyekeng,,town,,,"Free State, South Africa",sagns,,,,,,,,,,,262721475,nodes
27.2336111,-31.7027778,Cacadu,,town,,,"Eastern Cape, South Africa",,,,,,,,,,,,262708430,nodes
27.0055556,-31.8119444,Ndenxe,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262713170,nodes
27.3529851,-31.4740416,Mavuya,,village,,,,,,,,,,,,,,,4300308451,nodes
29.8769444,-29.9269444,Donnybrook,,village,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262705164,nodes
30.8756946,-29.9004796,Bottlebrush,,suburb,residential,,,,,,,,,,,,,,4279954138,nodes
24.6147823,-27.5831583,Motakaneng,,village,,,,,,,,,,,,,,,1388678629,nodes
24.674735,-27.5990169,Mokasa,,village,,,,,,,,,,,,,,,1388678904,nodes
24.6622424,-27.7766857,Lower Majeakgoro,,village,,,,,,,,,,,,,,,1388683773,nodes
28.1830556,-23.4891667,Bangalong,,town,,846,"Limpopo, South Africa",sagns,,,,,,,,,,,262719129,nodes
28.2106455,-23.163678,Marnitz,,village,,,,,,,,,,,,,,,5394985251,nodes
28.0606226,-23.2005453,Registrasie,,hamlet,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262715247,nodes
28.0755556,-23.2475,Honey,,hamlet,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262707107,nodes
27.359858,-23.4042378,Parr's Halt,,hamlet,,,,,,,,,,,,,,,3231841770,nodes
27.589859,-23.3724219,Limpopodraai,,hamlet,,,,,,,,,,,,,,,5397532196,nodes
23.6542725,-27.7825562,Savannah Small Holdings,,village,,,,,,,,,,,,,,,8677784340,nodes
25.4955302,-31.450219,Schoombee,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262715845,nodes
27.9035865,-28.8835669,Ha-Molahlehi,,village,,,,,,,,,,,,,,,3348032967,nodes
17.195334,-28.8073393,Modderfontein,,isolated_dwelling,,,,,,,,,,,,,,,4699106389,nodes
28.4436111,-27.8036111,Petsana,,town,,,"Free State, South Africa",sagns,,,,,,,,,,,262721914,nodes
17.0923504,-29.2632338,Gemsbokvlei,,hamlet,,,,,,,,,,,,,,,4699219394,nodes
28.5376991,-26.4681547,Bothasgeluk Agricultural Holdings,,village,,,,,,,,,,,,,,,3529224242,nodes
16.7755213,-28.9314217,Holgat,,isolated_dwelling,,,,,,,,,,,,,,,4699184994,nodes
29.1837594,-26.139101,Tavistock,,hamlet,,,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262717667,nodes
22.3597222,-29.3038889,Koegasbrug,,hamlet,,,"Northern Cape, South Africa",sagns,,,,,,,,,,,262707733,nodes
22.3458333,-29.3266667,Westerberg,,hamlet,,0,"Northern Cape, South Africa",sagns,,,,,,,,,,,262718716,nodes
23.7325823,-33.8150979,Krakeelrivier,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262720868,nodes
28.232869,-31.6542141,Coghlan,,village,,,,,,,,,,,,,,,2118558011,nodes
